Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nº_Habitantes
284;NO;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;SAN GIL;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
1828;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Santander;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN GIL;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
3360;SI;2021;2021;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN GIL;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
643;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SANTA HELENA DEL OPÓN;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
3562;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SIMACOTA;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
283;NO;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;PRIMERA INFANCIA 0 - 5;SI;SI;SI;Ley 906;SUCRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;MASCULINO;1;Región Pacífico;2008841
285;NO;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;SUCRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Pacífico;2008841
3257;SI;2020;2020;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SUCRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Pacífico;2008841
2740;SI;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;VÉLEZ;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;Región Centro Oriente;2008841
513;NO;2018;2018;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;NO;NO;NO;Ley 906;COROZAL;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
694;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;COROZAL;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;N/A;1;Región Caribe;864036
695;NO;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;COROZAL;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1882;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;COROZAL;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2498;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;COROZAL;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2495;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GUARANDA;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2830;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;LOS PALMITOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1535;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Sucre;ACTIVO;INDAGACIÓN;SIN DATO;SI;SI;NO;Ley 906;MAJAGUAL;Venezuela;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1103;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;SAMPUÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1705;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAMPUÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2497;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAMPUÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1476;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SAN BENITO ABAD;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
240;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SAN JUAN DE BETULIA;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2827;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN JUAN DE BETULIA;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1477;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SAN LUIS DE SINCÉ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2496;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN LUIS DE SINCÉ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2832;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN LUIS DE SINCÉ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
861;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;SAN MARCOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1208;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN MARCOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1478;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SAN MARCOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1704;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN MARCOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2345;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN MARCOS;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1159;NO;2021;2021;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;TERMINACIÓN ANTICIPADA;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1481;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2200;SI;2017;2017;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2828;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3361;SI;2021;2021;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3458;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3564;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN ONOFRE;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3155;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN PEDRO;Venezuela;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Eje Cafetero - Antioquia;864036
1479;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SANTIAGO DE TOLÚ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1482;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SANTIAGO DE TOLÚ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1759;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SANTIAGO DE TOLÚ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1819;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;Ley 906;SANTIAGO DE TOLÚ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2055;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SANTIAGO DE TOLÚ;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
308;NO;2017;2017;SI;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;NO;NO;NO;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1101;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1480;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2237;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2238;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2346;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2829;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2831;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2833;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SINCELEJO;N/A;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2855;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
2962;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3154;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SINCELEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
1102;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;TOLÚ VIEJO;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;Región Caribe;864036
3475;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ALPUJARRA;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
864;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;ALVARADO;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1985;SI;2015;2015;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ALVARADO;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2964;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ALVARADO;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;2;Región Centro Sur;1228763
1108;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;CAJAMARCA;N/A;NO;DIRECCIÓN SECCIONAL DE TOLIMA;N/A;1;Región Centro Sur;1228763
1543;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Tolima;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;CARMEN DE APICALÁ;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2971;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CARMEN DE APICALÁ;N/A;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2972;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;CARMEN DE APICALÁ;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
3156;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CARMEN DE APICALÁ;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
3157;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CARMEN DE APICALÁ;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1;Región Centro Sur;1228763
1278;NO;2022;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;CHAPARRAL;N/A;NO;DIRECCIÓN SECCIONAL DE TOLIMA;N/A;1;Región Centro Sur;1228763
1867;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1870;NO;2023;2023;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1904;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2242;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1;Región Centro Sur;1228763
2351;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2834;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CHAPARRAL;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1714;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;TERMINACIÓN ANTICIPADA;SIN DATO;SI;SI;SI;Ley 906;COELLO;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1483;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;COYAIMA;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1;Región Centro Sur;1228763
2001;SI;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;COYAIMA;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2642;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;COYAIMA;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2643;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;COYAIMA;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
867;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;CUNDAY;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1;Región Centro Sur;1228763
868;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;CUNDAY;N/A;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
1830;NO;2022;2022;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Tolima;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CUNDAY;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2022;SI;2016;2016;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;CUNDAY;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
2965;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CUNDAY;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;1;Región Centro Sur;1228763
2650;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;DOLORES;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;Región Centro Sur;1228763
